date;value
05-03-2018;0.41
06-03-2018;0.27
07-03-2018;0.22
08-03-2018;0.31
09-03-2018;0.16
10-03-2018;0.2
11-03-2018;0.14
12-03-2018;0.16
13-03-2018;0.28
14-03-2018;0.21
15-03-2018;0.25
16-03-2018;0.28
17-03-2018;0.19
18-03-2018;0.19
19-03-2018;0.21
20-03-2018;0.24
21-03-2018;0.26
22-03-2018;0.49
23-03-2018;0.29
24-03-2018;0.16
25-03-2018;0.26
26-03-2018;0.27
27-03-2018;0.18
28-03-2018;0.22
29-03-2018;0.22
30-03-2018;0.15
31-03-2018;0.19
01-04-2018;0.31
02-04-2018;0.3
03-04-2018;0.16
04-04-2018;0.19
05-04-2018;0.28
06-04-2018;0.34
07-04-2018;0.17
08-04-2018;0.23
09-04-2018;0.17
10-04-2018;0.15
11-04-2018;0.17
12-04-2018;0.23
13-04-2018;0.35
14-04-2018;0.38
15-04-2018;0.27
16-04-2018;0.22
17-04-2018;0.52
18-04-2018;0.48
19-04-2018;0.28
20-04-2018;0.38
21-04-2018;0.74
22-04-2018;0.31
23-04-2018;0.12
24-04-2018;0.21
25-04-2018;0.13
26-04-2018;0.1
27-04-2018;0.13
28-04-2018;0.14
29-04-2018;0.17
30-04-2018;0.19
01-05-2018;0.19
02-05-2018;0.26
03-05-2018;0.16
04-05-2018;0.14
05-05-2018;0.18
06-05-2018;0.28
07-05-2018;0.43
08-05-2018;0.15
09-05-2018;0.23
10-05-2018;0.24
11-05-2018;0.31
12-05-2018;0.27
13-05-2018;0.28
14-05-2018;0.34
15-05-2018;0.34
16-05-2018;0.27
17-05-2018;0.27
18-05-2018;0.26
19-05-2018;0.28
20-05-2018;0.26
21-05-2018;0.47
22-05-2018;0.46
23-05-2018;0.44
24-05-2018;0.52
25-05-2018;0.27
26-05-2018;0.27
27-05-2018;0.25
28-05-2018;0.29
29-05-2018;0.28
30-05-2018;0.28
31-05-2018;0.27
01-06-2018;0.25
02-06-2018;0.43
03-06-2018;0.28
04-06-2018;0.25
05-06-2018;0.28
06-06-2018;0.24
07-06-2018;0.35
08-06-2018;0.26
09-06-2018;0.27
10-06-2018;0.23
11-06-2018;0.18
12-06-2018;0.18
13-06-2018;0.23
14-06-2018;0.33
15-06-2018;0.27
16-06-2018;0.16
17-06-2018;0.22
18-06-2018;0.23
19-06-2018;0.14
20-06-2018;0.32
21-06-2018;0.28
22-06-2018;0.15
23-06-2018;0.21
24-06-2018;0.58
25-06-2018;0.47
26-06-2018;0.27
27-06-2018;0.19
28-06-2018;0.22
29-06-2018;0.35
30-06-2018;0.34
01-07-2018;0.39
02-07-2018;0.28
03-07-2018;0.24
04-07-2018;0.22
05-07-2018;0.22
06-07-2018;0.19
07-07-2018;0.21
08-07-2018;0.34
09-07-2018;0.33
10-07-2018;0.22
11-07-2018;0.3
12-07-2018;0.21
13-07-2018;0.22
14-07-2018;0.27
15-07-2018;0.19
16-07-2018;0.16
17-07-2018;0.17
18-07-2018;0.2
19-07-2018;0.2
20-07-2018;0.28
21-07-2018;0.23
22-07-2018;0.18
23-07-2018;0.38
24-07-2018;0.25
25-07-2018;0.2
26-07-2018;0.24
27-07-2018;0.23
28-07-2018;0.26
29-07-2018;0.27
30-07-2018;0.29
31-07-2018;0.18
01-08-2018;0.17
02-08-2018;0.51
03-08-2018;0.82
04-08-2018;0.45
05-08-2018;0.44
06-08-2018;0.3
07-08-2018;0.15
08-08-2018;0.18
09-08-2018;0.15
10-08-2018;0.19
11-08-2018;0.48
12-08-2018;0.29
13-08-2018;0.15
14-08-2018;0.14
15-08-2018;0.17
16-08-2018;0.26
17-08-2018;0.15
18-08-2018;0.17
19-08-2018;0.2
20-08-2018;0.2
21-08-2018;0.2
22-08-2018;0.2
23-08-2018;0.19
24-08-2018;0.31
25-08-2018;0.29
26-08-2018;0.69
27-08-2018;0.75
28-08-2018;0.42
29-08-2018;0.34
30-08-2018;0.43
31-08-2018;0.36
01-09-2018;0.35
02-09-2018;0.38
03-09-2018;0.38
04-09-2018;0.39
05-09-2018;0.44
06-09-2018;0.39
07-09-2018;0.33
08-09-2018;0.63
09-09-2018;0.42
10-09-2018;0.37
11-09-2018;0.74
12-09-2018;0.61
13-09-2018;0.47
14-09-2018;0.3
15-09-2018;0.51
16-09-2018;0.42
17-09-2018;0.5
18-09-2018;0.44
19-09-2018;0.48
20-09-2018;0.42
21-09-2018;0.38
22-09-2018;0.39
23-09-2018;0.36
24-09-2018;0.25
25-09-2018;0.3
26-09-2018;0.54
27-09-2018;0.45
28-09-2018;0.42
29-09-2018;0.33
30-09-2018;0.42
01-10-2018;0.26
02-10-2018;0.43
03-10-2018;0.43
04-10-2018;0.82
05-10-2018;0.4
06-10-2018;0.37
07-10-2018;0.3
08-10-2018;0.35
09-10-2018;0.71
10-10-2018;0.55
11-10-2018;0.4
12-10-2018;0.28
13-10-2018;0.29
14-10-2018;0.28
15-10-2018;0.37
16-10-2018;0.49
17-10-2018;0.46
18-10-2018;0.34
19-10-2018;0.44
20-10-2018;0.37
21-10-2018;0.38
22-10-2018;0.29
23-10-2018;0.34
24-10-2018;0.4
25-10-2018;0.5
26-10-2018;0.44
27-10-2018;0.28
28-10-2018;0.31
29-10-2018;0.4
30-10-2018;0.63
31-10-2018;0.61
01-11-2018;0.51
02-11-2018;0.45
03-11-2018;0.48
04-11-2018;0.56
05-11-2018;0.51
06-11-2018;0.5
07-11-2018;0.44
08-11-2018;0.55
09-11-2018;0.43
10-11-2018;0.56
11-11-2018;0.57
12-11-2018;0.62
13-11-2018;0.68
14-11-2018;1.13
15-11-2018;0.9
16-11-2018;0.85
17-11-2018;0.65
18-11-2018;0.48
19-11-2018;0.53
20-11-2018;0.4
21-11-2018;0.64
22-11-2018;0.53
23-11-2018;0.64
24-11-2018;0.58
25-11-2018;0.4
26-11-2018;0.51
27-11-2018;0.66
28-11-2018;0.93
29-11-2018;0.66
30-11-2018;0.65
01-12-2018;0.81
02-12-2018;0.95
03-12-2018;0.8
04-12-2018;0.55
05-12-2018;0.58
06-12-2018;0.57
07-12-2018;0.52
08-12-2018;0.55
09-12-2018;0.41
10-12-2018;0.53
11-12-2018;0.75
12-12-2018;0.51
13-12-2018;0.34
14-12-2018;0.43
15-12-2018;0.42
16-12-2018;0.3
17-12-2018;0.54
18-12-2018;0.32
19-12-2018;0.41
20-12-2018;0.74
21-12-2018;1.25
22-12-2018;0.74
23-12-2018;0.61
24-12-2018;0.8
25-12-2018;0.83
26-12-2018;0.9
27-12-2018;0.61
28-12-2018;0.55
29-12-2018;0.38
30-12-2018;0.36
31-12-2018;0.6637
01-01-2019;0.3637
02-01-2019;0.1554
03-01-2019;0.3372
04-01-2019;0.5566
05-01-2019;0.8
06-01-2019;0.477
07-01-2019;0.4375
08-01-2019;0.4575
09-01-2019;0.3608
10-01-2019;0.2554
11-01-2019;0.495
12-01-2019;0.367
13-01-2019;0.3483
14-01-2019;0.2833
15-01-2019;0.4483
16-01-2019;0.3508
17-01-2019;0.2761
18-01-2019;0.2908
19-01-2019;0.28
20-01-2019;0.1804
21-01-2019;0.285
22-01-2019;0.4221
23-01-2019;0.3912
24-01-2019;0.425
25-01-2019;0.4983
26-01-2019;0.5533
27-01-2019;0.367
28-01-2019;0.4116
29-01-2019;0.4233
30-01-2019;0.4586
31-01-2019;0.3404
01-02-2019;0.1745
02-02-2019;0.222
03-02-2019;0.3016
