date;value
22-12-2017;15
23-12-2017;10
24-12-2017;12
25-12-2017;11
26-12-2017;11
27-12-2017;8
28-12-2017;9
29-12-2017;11
30-12-2017;18
31-12-2017;7
01-01-2018;6
02-01-2018;8
03-01-2018;6
04-01-2018;14
05-01-2018;6
06-01-2018;9
07-01-2018;6
08-01-2018;14
09-01-2018;11
10-01-2018;7
11-01-2018;13
12-01-2018;8
13-01-2018;4
14-01-2018;4
15-01-2018;6
16-01-2018;5
17-01-2018;7
18-01-2018;17
19-01-2018;17
20-01-2018;15
21-01-2018;12
22-01-2018;12
23-01-2018;9
24-01-2018;9
25-01-2018;4
26-01-2018;8
27-01-2018;8
28-01-2018;8
29-01-2018;18
30-01-2018;18
31-01-2018;13
01-02-2018;10
02-02-2018;8
03-02-2018;8
04-02-2018;6
05-02-2018;6
06-02-2018;9
07-02-2018;9
08-02-2018;8
09-02-2018;8
10-02-2018;11
11-02-2018;8
12-02-2018;5
13-02-2018;8
14-02-2018;10
15-02-2018;8
16-02-2018;14
17-02-2018;5
18-02-2018;7
19-02-2018;6
20-02-2018;6
21-02-2018;4
22-02-2018;7
23-02-2018;6
24-02-2018;7
25-02-2018;11
26-02-2018;5
27-02-2018;3
28-02-2018;10
01-03-2018;18
02-03-2018;12
03-03-2018;13
04-03-2018;12
05-03-2018;7
06-03-2018;7
07-03-2018;6
08-03-2018;11
09-03-2018;5
10-03-2018;7
11-03-2018;5
12-03-2018;5
13-03-2018;9
14-03-2018;5
15-03-2018;5
16-03-2018;11
17-03-2018;6
18-03-2018;5
19-03-2018;4
20-03-2018;3
21-03-2018;7
22-03-2018;16
23-03-2018;11
24-03-2018;4
25-03-2018;5
26-03-2018;7
27-03-2018;9
28-03-2018;9
29-03-2018;7
30-03-2018;6
31-03-2018;4
01-04-2018;9
02-04-2018;5
03-04-2018;5
04-04-2018;5
05-04-2018;7
06-04-2018;7
07-04-2018;3
08-04-2018;5
09-04-2018;3
10-04-2018;3
11-04-2018;6
12-04-2018;6
13-04-2018;6
14-04-2018;8
15-04-2018;4
16-04-2018;5
17-04-2018;13
18-04-2018;24
19-04-2018;16
20-04-2018;10
21-04-2018;11
22-04-2018;7
23-04-2018;3
24-04-2018;3
25-04-2018;4
26-04-2018;3
27-04-2018;5
28-04-2018;5
29-04-2018;4
30-04-2018;4
01-05-2018;6
02-05-2018;8
03-05-2018;3
04-05-2018;4
05-05-2018;6
06-05-2018;8
07-05-2018;13
08-05-2018;4
09-05-2018;5
10-05-2018;7
11-05-2018;11
12-05-2018;7
13-05-2018;9
14-05-2018;9
15-05-2018;14
16-05-2018;9
17-05-2018;9
18-05-2018;10
19-05-2018;11
20-05-2018;15
21-05-2018;20
22-05-2018;13
23-05-2018;8
24-05-2018;14
25-05-2018;8
26-05-2018;8
27-05-2018;9
28-05-2018;10
29-05-2018;10
30-05-2018;12
31-05-2018;11
01-06-2018;10
02-06-2018;16
03-06-2018;9
04-06-2018;10
05-06-2018;13
06-06-2018;10
07-06-2018;12
08-06-2018;9
09-06-2018;11
10-06-2018;10
11-06-2018;9
12-06-2018;9
13-06-2018;11
14-06-2018;15
15-06-2018;11
16-06-2018;12
17-06-2018;14
18-06-2018;13
19-06-2018;10
20-06-2018;20
21-06-2018;15
22-06-2018;10
23-06-2018;11
24-06-2018;14
25-06-2018;13
26-06-2018;12
27-06-2018;11
28-06-2018;11
29-06-2018;13
30-06-2018;6
01-07-2018;4
02-07-2018;6
03-07-2018;4
04-07-2018;3
05-07-2018;4
06-07-2018;4
07-07-2018;3
08-07-2018;6
09-07-2018;7
10-07-2018;4
11-07-2018;6
12-07-2018;5
13-07-2018;3
14-07-2018;5
15-07-2018;4
16-07-2018;4
17-07-2018;4
18-07-2018;4
19-07-2018;4
20-07-2018;4
21-07-2018;4
22-07-2018;5
23-07-2018;11
24-07-2018;4
25-07-2018;4
26-07-2018;3
27-07-2018;5
28-07-2018;6
29-07-2018;8
30-07-2018;9
31-07-2018;5
01-08-2018;5
02-08-2018;9
03-08-2018;15
04-08-2018;20
05-08-2018;7
06-08-2018;6
07-08-2018;4
08-08-2018;4
09-08-2018;4
10-08-2018;4
11-08-2018;10
12-08-2018;5
13-08-2018;4
14-08-2018;4
15-08-2018;4
16-08-2018;5
17-08-2018;4
18-08-2018;4
19-08-2018;5
20-08-2018;5
21-08-2018;6
22-08-2018;4
23-08-2018;5
24-08-2018;8
25-08-2018;6
26-08-2018;13
27-08-2018;10
28-08-2018;8
29-08-2018;7
30-08-2018;9
31-08-2018;6
01-09-2018;8
02-09-2018;10
03-09-2018;5
04-09-2018;7
05-09-2018;9
06-09-2018;7
07-09-2018;7
08-09-2018;12
09-09-2018;15
10-09-2018;8
11-09-2018;27
12-09-2018;14
13-09-2018;11
14-09-2018;7
15-09-2018;10
16-09-2018;12
17-09-2018;16
18-09-2018;14
19-09-2018;17
20-09-2018;15
21-09-2018;15
22-09-2018;12
23-09-2018;10
24-09-2018;6
25-09-2018;7
26-09-2018;14
27-09-2018;15
28-09-2018;11
29-09-2018;9
30-09-2018;9
01-10-2018;6
02-10-2018;7
03-10-2018;9
04-10-2018;13
05-10-2018;15
06-10-2018;8
07-10-2018;7
08-10-2018;9
09-10-2018;11
10-10-2018;8
11-10-2018;8
12-10-2018;5
13-10-2018;4
14-10-2018;6
15-10-2018;9
16-10-2018;8
17-10-2018;15
18-10-2018;7
19-10-2018;7
20-10-2018;6
21-10-2018;7
22-10-2018;5
23-10-2018;6
24-10-2018;7
25-10-2018;14
26-10-2018;9
27-10-2018;4
28-10-2018;3
29-10-2018;6
30-10-2018;9
31-10-2018;11
01-11-2018;9
02-11-2018;5
03-11-2018;7
04-11-2018;14
05-11-2018;6
06-11-2018;8
07-11-2018;5
08-11-2018;8
09-11-2018;6
10-11-2018;4
11-11-2018;4
12-11-2018;8
13-11-2018;7
14-11-2018;17
15-11-2018;8
16-11-2018;14
17-11-2018;5
18-11-2018;7
19-11-2018;6
20-11-2018;4
21-11-2018;7
22-11-2018;6
23-11-2018;11
24-11-2018;25
25-11-2018;8
26-11-2018;9
27-11-2018;21
28-11-2018;28
29-11-2018;10
30-11-2018;20
01-12-2018;21
02-12-2018;26
03-12-2018;11
04-12-2018;16
05-12-2018;16
06-12-2018;11
07-12-2018;12
08-12-2018;17
09-12-2018;15
10-12-2018;12
11-12-2018;25
12-12-2018;24
13-12-2018;9
14-12-2018;11
15-12-2018;9
16-12-2018;10
17-12-2018;19
18-12-2018;7
19-12-2018;12
20-12-2018;22
21-12-2018;20
22-12-2018;14
23-12-2018;20
24-12-2018;20
25-12-2018;14
26-12-2018;20
27-12-2018;26
28-12-2018;30
29-12-2018;7
30-12-2018;8
31-12-2018;11
01-01-2019;6.9166
02-01-2019;6
03-01-2019;5.2272
04-01-2019;8.75
05-01-2019;16.083
06-01-2019;11.041
07-01-2019;10
08-01-2019;11.375
09-01-2019;8.75
10-01-2019;4.9166
11-01-2019;7.9583
12-01-2019;13.208
