date;value
24-06-2018;1.45
25-06-2018;1.98
26-06-2018;1.22
27-06-2018;1
28-06-2018;1.3
29-06-2018;1.2
30-06-2018;1.34
01-07-2018;1.44
02-07-2018;1.63
03-07-2018;1.18
04-07-2018;1.52
05-07-2018;1.86
06-07-2018;1.21
07-07-2018;1.11
08-07-2018;1.01
09-07-2018;1.59
10-07-2018;1.44
11-07-2018;2.27
12-07-2018;1.47
13-07-2018;1.44
14-07-2018;1.11
15-07-2018;1.01
16-07-2018;0.95
17-07-2018;2.07
18-07-2018;1.88
19-07-2018;1.23
20-07-2018;1.67
21-07-2018;1.38
22-07-2018;0.97
23-07-2018;1.38
24-07-2018;1.38
25-07-2018;2.87
26-07-2018;2.87
27-07-2018;4.35
28-07-2018;4.35
29-07-2018;2.77
30-07-2018;4.69
31-07-2018;2.82
01-08-2018;3.36
02-08-2018;4.98
03-08-2018;8.2
04-08-2018;3.28
05-08-2018;2.64
06-08-2018;5.87
07-08-2018;2.07
08-08-2018;3.62
09-08-2018;3.35
10-08-2018;4.44
11-08-2018;1.08
12-08-2018;0.91
13-08-2018;0.43
14-08-2018;0.69
15-08-2018;0.35
16-08-2018;0.7
17-08-2018;0.47
18-08-2018;0.74
19-08-2018;0.71
20-08-2018;1.19
21-08-2018;1.05
22-08-2018;1.15
23-08-2018;0.8
24-08-2018;0.8
25-08-2018;0.4
26-08-2018;0.65
27-08-2018;2.34
28-08-2018;1.25
29-08-2018;0.72
30-08-2018;1.25
31-08-2018;1.56
01-09-2018;1.12
02-09-2018;1.03
03-09-2018;1.67
04-09-2018;1.69
05-09-2018;1.29
06-09-2018;1.6
07-09-2018;1.39
08-09-2018;1.85
09-09-2018;0.56
10-09-2018;1.42
11-09-2018;2.64
12-09-2018;2.14
13-09-2018;2.33
14-09-2018;1.34
15-09-2018;1.23
16-09-2018;0.99
17-09-2018;2.33
18-09-2018;2.03
19-09-2018;1.72
20-09-2018;2.36
21-09-2018;1.59
22-09-2018;1.03
23-09-2018;0.54
24-09-2018;0.65
25-09-2018;1.2
26-09-2018;3.61
27-09-2018;2.51
28-09-2018;1.32
29-09-2018;0.8
30-09-2018;0.58
01-10-2018;0.75
02-10-2018;2.59
03-10-2018;2.95
04-10-2018;5.81
05-10-2018;2.56
06-10-2018;1.58
07-10-2018;1.39
08-10-2018;2.45
09-10-2018;4.15
10-10-2018;9.18
11-10-2018;6.44
12-10-2018;3.09
13-10-2018;3.73
14-10-2018;1.96
15-10-2018;4
16-10-2018;5.89
17-10-2018;4.65
18-10-2018;3.85
19-10-2018;5.05
20-10-2018;3.56
21-10-2018;2.34
22-10-2018;2.12
23-10-2018;4.09
24-10-2018;6.61
25-10-2018;6.56
26-10-2018;4.42
27-10-2018;1.46
28-10-2018;1.52
29-10-2018;2.79
30-10-2018;5.05
31-10-2018;3.39
01-11-2018;2.35
02-11-2018;2.63
03-11-2018;2.24
04-11-2018;2.49
05-11-2018;2.3
06-11-2018;2.83
07-11-2018;3.15
08-11-2018;5.48
09-11-2018;2.68
10-11-2018;5.15
11-11-2018;5.85
12-11-2018;5
13-11-2018;7.2
14-11-2018;10.41
15-11-2018;11.65
16-11-2018;11.65
17-11-2018;11.16
18-11-2018;5.19
19-11-2018;4.22
20-11-2018;2.18
21-11-2018;6.82
22-11-2018;6.19
23-11-2018;6.91
24-11-2018;4.47
25-11-2018;2.41
26-11-2018;5.22
27-11-2018;8.97
28-11-2018;13.32
29-11-2018;9.88
30-11-2018;9.38
01-12-2018;10.05
02-12-2018;11.82
03-12-2018;13.14
04-12-2018;6.82
05-12-2018;9.23
06-12-2018;8.85
07-12-2018;8.64
08-12-2018;8.03
09-12-2018;4.83
10-12-2018;9.02
11-12-2018;12.17
12-12-2018;7.68
13-12-2018;2.59
14-12-2018;4.51
15-12-2018;6.81
16-12-2018;2.67
17-12-2018;9.21
18-12-2018;4.34
19-12-2018;6.18
20-12-2018;11.92
21-12-2018;21.79
22-12-2018;13.27
23-12-2018;8.46
24-12-2018;10.36
25-12-2018;8.15
26-12-2018;14.01
27-12-2018;10.97
28-12-2018;9.75
29-12-2018;6.78
30-12-2018;5.02
31-12-2018;6.296
01-01-2019;3.613
02-01-2019;1.958
03-01-2019;7.128
04-01-2019;7.06
05-01-2019;6.421
06-01-2019;5.23
07-01-2019;5.034
08-01-2019;6.765
09-01-2019;5.998
10-01-2019;5.462
11-01-2019;7.457
12-01-2019;5.55
13-01-2019;4.515
14-01-2019;5.19
15-01-2019;7.669
16-01-2019;5.384
17-01-2019;4.008
18-01-2019;4.279
19-01-2019;3.596
20-01-2019;1.548
21-01-2019;3.11
22-01-2019;2.43
23-01-2019;1.377
24-01-2019;1.592
25-01-2019;4.445
26-01-2019;5.518
27-01-2019;1.308
28-01-2019;2.151
29-01-2019;2.492
30-01-2019;5.403
31-01-2019;4.66
01-02-2019;1.897
02-02-2019;1.545
03-02-2019;2.693
04-02-2019;8.189
05-02-2019;8.446
06-02-2019;6.548
07-02-2019;4.885
08-02-2019;11.22
09-02-2019;10.5
10-02-2019;3.251
11-02-2019;5.053
12-02-2019;7.776
13-02-2019;12.6
14-02-2019;13.74
15-02-2019;17.65
16-02-2019;15.85
17-02-2019;9.047
18-02-2019;3.615
19-02-2019;3.83
20-02-2019;6.681
21-02-2019;7.241
22-02-2019;8.881
23-02-2019;7.771
24-02-2019;3.476
25-02-2019;10.46
26-02-2019;4.711
27-02-2019;5.842
28-02-2019;3.987
01-03-2019;0.604
02-03-2019;0.445
03-03-2019;0.246
04-03-2019;0.246
05-03-2019;1.52
06-03-2019;1.53
07-03-2019;1.52
08-03-2019;2.816
09-03-2019;2.816
10-03-2019;1.307
11-03-2019;2.599
12-03-2019;3.946
13-03-2019;1.864
14-03-2019;1.803
15-03-2019;4.066
16-03-2019;3.946
17-03-2019;1.351
18-03-2019;2.052
19-03-2019;2.8
20-03-2019;4.08
21-03-2019;4.633
22-03-2019;5.278
23-03-2019;3.616
24-03-2019;2.638
25-03-2019;2.683
26-03-2019;2.076
27-03-2019;3
28-03-2019;2.516
29-03-2019;3.121
30-03-2019;4.494
31-03-2019;2.747
01-04-2019;4.183
